state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
ms,2520,JACKSON PUBLIC SCHOOL DIST,55,KIRKSEY MIDDLE SCHOOL,54.73%,,84.97%,Y,243,133
ms,2520,JACKSON PUBLIC SCHOOL DIST,47,LAKE ELEMENTARY SCHOOL,71.60%,,84.97%,Y,250,179
ms,2520,JACKSON PUBLIC SCHOOL DIST,48,LANIER HIGH SCHOOL,64.37%,,84.97%,Y,581,374
ms,2520,JACKSON PUBLIC SCHOOL DIST,51,LESTER ELEMENTARY SCHOOL,77.54%,,84.97%,Y,187,145
ms,2520,JACKSON PUBLIC SCHOOL DIST,53,MARSHALL ELEMENTARY SCHOOL,71.98%,,84.97%,Y,207,149
ms,2520,JACKSON PUBLIC SCHOOL DIST,56-1,MC LEOD ELEMENTARY SCHOOL,48.38%,,84.97%,Y,432,209
ms,2520,JACKSON PUBLIC SCHOOL DIST,57,MCWILLIE ELEMENTARY SCHOOL,25.55%,,84.97%,Y,364,93
ms,2520,JACKSON PUBLIC SCHOOL DIST,60-1,MURRAH HIGH SCHOOL,34.43%,,84.97%,Y,1371,472
ms,2520,JACKSON PUBLIC SCHOOL DIST,58,NORTH JACKSON ELEMENTARY SCHOOL,61.23%,,84.97%,Y,423,259
ms,2520,JACKSON PUBLIC SCHOOL DIST,52-1,NORTHWEST MIDDLE SCHOOL,31.93%,,84.97%,Y,238,76
ms,2520,JACKSON PUBLIC SCHOOL DIST,61,OAK FOREST ELEMENTARY SCHOOL,64.53%,,84.97%,Y,327,211
ms,2520,JACKSON PUBLIC SCHOOL DIST,84,PECAN PARK ELEMENTARY SCHOOL,67.50%,,84.97%,Y,480,324
ms,2520,JACKSON PUBLIC SCHOOL DIST,62,PEEPLES MIDDLE SCHOOL,77.04%,,84.97%,Y,318,245
ms,2520,JACKSON PUBLIC SCHOOL DIST,65,POWELL MIDDLE SCHOOL,62.61%,,84.97%,Y,345,216
ms,2520,JACKSON PUBLIC SCHOOL DIST,68-0,PROVINE HIGH SCHOOL,59.85%,,84.97%,Y,792,474
ms,2520,JACKSON PUBLIC SCHOOL DIST,69,RAINES ELEMENTARY SCHOOL,76.61%,,84.97%,Y,248,190
ms,2520,JACKSON PUBLIC SCHOOL DIST,50,SHIRLEY ELEMENTARY SCHOOL,72.86%,,84.97%,Y,199,145
ms,2520,JACKSON PUBLIC SCHOOL DIST,77,SMITH ELEMENTARY SCHOOL,68.98%,,84.97%,Y,245,169
ms,2520,JACKSON PUBLIC SCHOOL DIST,78,SPANN ELEMENTARY SCHOOL,49.08%,,84.97%,Y,434,213
ms,2520,JACKSON PUBLIC SCHOOL DIST,80,SYKES ELEMENTARY SCHOOL,66.11%,,84.97%,Y,301,199
ms,2520,JACKSON PUBLIC SCHOOL DIST,79,TIMBERLAWN ELEMENTARY SCHOOL,60.53%,,84.97%,Y,418,253
ms,2520,JACKSON PUBLIC SCHOOL DIST,82,VAN WINKLE ELEMENTARY SCHOOL,67.00%,,84.97%,Y,203,136
ms,2520,JACKSON PUBLIC SCHOOL DIST,81,WALTON ELEMENTARY SCHOOL,71.89%,,84.97%,Y,370,266
ms,2520,JACKSON PUBLIC SCHOOL DIST,86,WHITTEN MIDDLE SCHOOL,69.59%,,84.97%,Y,342,238
ms,2520,JACKSON PUBLIC SCHOOL DIST,87,WILKINS ELEMENTARY SCHOOL,75.44%,,84.97%,Y,395,298
ms,2520,JACKSON PUBLIC SCHOOL DIST,89,WINGFIELD HIGH SCHOOL,64.24%,,84.97%,Y,646,415
ms,3200,JEFFERSON CO SCHOOL DIST,4-22,JEFFERSON CO ELEM/MIDDLE/JR,63.74%,,70.59%,Y,816,520
